"","Latitude","Longitude"
"4577",25.75,-80.24
"4578",25.81,-80.13
"4579",25.78,-80.14
"4580",25.77,-80.13
"4581",25.79,-80.13
"4582",25.79,-80.14
"4583",25.78,-80.13
"4584",25.91,-80.16
"4585",25.79,-80.13
"4586",25.79,-80.14
"4587",25.94,-80.29
"4588",25.91,-80.33
"4589",25.86,-80.19
"4590",25.82,-80.28
"4591",25.98,-80.34
"4592",25.98,-80.37
"4593",25.98,-80.36
"4594",30.38,-86.31
"4595",28.82,-81.64
"4596",28.82,-81.66
"4597",26.27,-81.8
"4598",26.07,-81.7
"4599",26.14,-81.8
"4600",26.21,-81.79
"4601",26.15,-81.8
"4602",26.14,-81.75
"4603",26.27,-81.69
"4604",26.21,-81.8
"4605",26.16,-81.72
"4606",26.21,-81.75
"4607",26.17,-81.8
"4608",26.21,-81.77
"4609",26.21,-81.8
"4610",26.31,-81.81
"4611",26.24,-81.77
"4612",26.27,-81.74
"4613",30.35,-87.27
"4614",30.32,-81.4
"4615",28.24,-82.67
"4616",28.2,-82.67
"4617",28.24,-82.73
"4618",29.66,-82.48
"4619",25.91,-80.14
"4620",25.9,-80.16
"4621",27.04,-82.21
"4622",26.19,-80.13
"4623",29.17,-82.16
"4624",29.16,-82.17
"4625",29.16,-82.17
"4626",29.14,-82.2
"4627",29.19,-82.14
"4628",28.55,-81.53
"4629",28.19,-82.55
"4630",28.05,-82.7
"4631",28.92,-81.29
"4632",28.91,-81.29
"4633",30.15,-81.75
"4634",30.1,-81.72
"4635",30.1,-81.71
"4636",28.37,-81.5
"4637",28.39,-81.49
"4638",28.55,-81.35
"4639",28.48,-81.46
"4640",28.49,-81.46
"4641",28.6,-81.2
"4642",28.43,-81.31
"4643",28.45,-81.4
"4644",28.48,-81.46
"4645",28.49,-81.43
"4646",28.49,-81.43
"4647",28.47,-81.45
"4648",28.45,-81.4
"4649",28.47,-81.46
"4650",28.43,-81.31
"4651",28.39,-81.24
"4652",28.41,-81.47
"4653",28.52,-81.38
"4654",28.43,-81.31
"4655",28.54,-81.38
"4656",28.54,-81.15
"4657",28.55,-81.35
"4658",28.56,-81.21
"4659",28.47,-81.4
"4660",28.52,-81.46
"4661",28.51,-81.38
"4662",28.4,-81.43
"4663",28.49,-81.43
"4664",28.61,-81.21
"4665",28.57,-81.39
"4666",28.48,-81.47
"4667",28.49,-81.43
"4668",28.43,-81.31
"4669",28.45,-81.49
"4670",28.45,-81.49
"4671",28.45,-81.47
"4672",28.37,-81.42
"4673",28.47,-81.47
"4674",28.48,-81.46
"4675",28.48,-81.47
"4676",28.41,-81.46
"4677",28.47,-81.31
"4678",28.54,-81.37
"4679",28.37,-81.41
"4680",28.55,-81.2
"4681",28.54,-81.27
"4682",28.36,-81.51
"4683",29.29,-81.04
"4684",29.26,-81.11
"4685",28.62,-81.26
"4686",28.66,-81.24
"4687",28.66,-81.2
"4688",30.6,-87.13
"4689",28.03,-80.65
"4690",26.7,-80.04
"4691",26.84,-80.11
"4692",26.85,-80.09
"4693",26.81,-80.1
"4694",26.85,-80.09
"4695",26.85,-80.06
"4696",26.85,-80.08
"4697",26.84,-80.13
"4698",27.17,-80.29
"4699",29.48,-81.22
"4700",29.56,-81.21
"4701",28.05,-82.74
"4702",28.06,-82.71
"4703",28.1,-82.69
"4704",25.61,-80.31
"4705",30.19,-85.65
"4706",30.22,-85.88
"4707",30.22,-85.87
"4708",30.21,-85.86
"4709",26.32,-80.2
"4710",26.01,-80.3
"4711",26,-80.34
"4712",26.01,-80.27
"4713",26.01,-80.3
"4714",26.03,-80.31
"4715",26.01,-80.36
"4716",30.47,-87.21
"4717",30.36,-87.36
"4718",30.35,-87.28
"4719",30.53,-87.23
"4720",30.47,-87.21
"4721",30.54,-87.22
"4722",30.53,-87.31
"4723",30.47,-87.22
"4724",30.53,-87.22
"4725",25.66,-80.33
"4726",25.69,-80.31
"4727",27.84,-82.68
"4728",27.84,-82.74
"4729",27.84,-82.68
"4730",28.03,-82.15
"4731",26.15,-80.27
"4732",26.12,-80.24
"4733",26.12,-80.25
"4734",26.13,-80.29
"4735",26.23,-80.1
"4736",26.25,-80.1
"4737",30.19,-81.38
"4738",30.2,-81.39
"4739",27.01,-82.15
"4740",27.01,-82.14
"4741",27.02,-82.05
"4742",29.11,-81.03
"4743",29.11,-81.03
"4744",28.29,-82.71
"4745",27.31,-80.41
"4746",27.27,-80.43
"4747",27.79,-82.33
"4748",27.9,-82.33
"4749",27.89,-82.32
"4750",27.91,-82.35
"4751",28.29,-80.72
"4752",26.69,-80.2
"4753",26.68,-80.22
"4754",27.99,-82.69
"4755",29.83,-81.27
"4756",30.01,-81.39
"4757",30.06,-81.5
"4758",27.82,-82.75
"4759",27.85,-82.64
"4760",27.77,-82.73
"4761",27.79,-82.73
"4762",27.78,-82.64
"4763",27.79,-82.73
"4764",27.82,-82.64
"4765",27.89,-82.67
"4766",27.77,-82.64
"4767",28.78,-81.24
"4768",28.8,-81.33
"4769",27.23,-82.49
"4770",27.39,-82.52
"4771",27.34,-82.46
"4772",27.29,-82.53
"4773",27.39,-82.46
"4774",27.23,-82.5
"4775",27.39,-82.45
"4776",27.34,-82.54
"4777",27.3,-82.5
"4778",27.27,-82.48
"4779",27.3,-82.45
"4780",27.39,-82.46
"4781",27.39,-82.46
"4782",27.38,-82.45
"4783",27.32,-82.53
"4784",27.39,-82.55
"4785",27.23,-82.49
"4786",27.32,-82.58
"4787",27.34,-82.46
"4788",27.5,-81.49
"4789",27.84,-82.79
"4790",27.87,-82.76
"4791",25.79,-80.13
"4792",28.5,-82.6
"4793",28.5,-82.59
"4794",29.92,-81.41
"4795",27.77,-82.63
"4796",28.25,-81.31
"4797",27.81,-82.76
"4798",27.79,-82.73
"4799",27.81,-82.78
"4800",27.24,-80.27
"4801",27.23,-80.27
"4802",27.13,-80.21
"4803",27.18,-80.24
"4804",25.93,-80.12
"4805",26.12,-80.33
"4806",26.15,-80.32
"4807",26.15,-80.32
"4808",26.15,-80.33
"4809",26.17,-80.26
"4810",25.89,-80.12
"4811",30.5,-84.25
"4812",30.43,-84.24
"4813",30.44,-84.3
"4814",30.45,-84.31
"4815",30.44,-84.3
"4816",30.5,-84.33
"4817",30.54,-84.23
"4818",30.44,-84.25
"4819",30.44,-84.3
"4820",30.56,-84.22
"4821",30.44,-84.26
"4822",30.47,-84.29
"4823",30.44,-84.29
"4824",30.4,-84.24
"4825",27.92,-82.5
"4826",28.05,-82.44
"4827",27.96,-82.52
"4828",27.97,-82.54
"4829",28.04,-82.51
"4830",28.02,-82.61
"4831",27.95,-82.46
"4832",28.07,-82.58
"4833",27.94,-82.51
"4834",28.09,-82.5
"4835",27.98,-82.49
"4836",27.97,-82.54
"4837",28.07,-82.43
"4838",27.97,-82.54
"4839",27.94,-82.46
"4840",27.94,-82.48
"4841",27.96,-82.51
"4842",28.04,-82.6
"4843",27.89,-82.5
"4844",27.94,-82.48
"4845",27.94,-82.46
"4846",27.95,-82.53
"4847",27.96,-82.52
"4848",27.96,-82.51
"4849",28.07,-82.58
"4850",28.07,-82.37
"4851",28.03,-82.54
"4852",27.97,-82.57
"4853",28.05,-82.4
"4854",27.97,-82.54
"4855",28,-82.45
"4856",27.94,-82.52
"4857",28.07,-82.63
"4858",28.03,-82.55
"4859",28.05,-82.41
"4860",27.96,-82.52
"4861",28.13,-82.37
"4862",27.97,-82.54
"4863",28.08,-82.51
"4864",28.05,-82.41
"4865",28,-82.58
"4866",27.94,-82.47
"4867",28.14,-82.74
"4868",28.91,-81.97
"4869",28.55,-80.84
"4870",28.55,-80.85
"4871",26.03,-80.36
"4872",28.2,-82.67
"4873",27.05,-82.39
"4874",27.08,-82.43
"4875",27.64,-80.46
"4876",27.62,-80.39
"4877",27.64,-80.45
"4878",28.23,-80.72
"4879",26.67,-80.25
"4880",26.65,-80.21
"4881",26.59,-80.2
"4882",26.65,-80.21
"4883",28.18,-82.35
"4884",28.17,-82.36
"4885",28.04,-80.67
"4886",28.08,-80.65
"4887",26.65,-80.21
"4888",26.69,-80.09
"4889",26.66,-80.09
"4890",26.71,-80.2
"4891",26.71,-80.08
"4892",26.71,-80.06
"4893",26.71,-80.05
"4894",26.72,-80.09
"4895",26.72,-80.09
"4896",26.69,-80.09
"4897",26.1,-80.38
"4898",26.12,-80.39
"4899",26.07,-80.36
"4900",26.16,-80.13
"4901",28.52,-81.6
"4902",28.52,-81.59
"4903",28,-81.73
"4904",28.6,-81.29
"4905",28.6,-81.32
"4906",28.59,-81.35
"4907",28.6,-81.37
"4908",28.6,-81.29
"4909",28.6,-81.36
"4910",28.65,-81.27
"4911",30.63,-81.56
"4912",30.63,-81.55
"4913",34.04,-84.68
"4914",34.04,-84.7
"4915",31.61,-84.22
"4916",31.62,-84.22
"4917",31.59,-84.16
"4918",34.08,-84.36
"4919",33.99,-84.27
"4920",34.15,-84.25
"4921",34.07,-84.29
"4922",34.02,-84.27
"4923",34.05,-84.29
"4924",34.07,-84.28
"4925",34.04,-84.3
"4926",34.06,-84.24
"4927",34.12,-84.27
"4928",34.09,-84.27
"4929",34.05,-84.28
"4930",34.09,-84.24
"4931",34.05,-84.22
"4932",34.05,-84.29
"4933",34.02,-84.27
"4934",34.05,-84.29
"4935",33.92,-83.34
"4936",33.95,-83.41
"4937",34,-83.35
"4938",33.92,-83.44
"4939",33.96,-83.38
"4940",33.94,-83.46
"4941",33.95,-83.38
"4942",33.85,-84.36
"4943",33.89,-84.33
"4944",33.83,-84.33
"4945",33.94,-84.38
"4946",33.77,-84.37
"4947",33.87,-84.33
"4948",33.78,-84.38
"4949",33.79,-84.33
"4950",33.76,-84.39
"4951",33.88,-84.47
"4952",33.78,-84.39
"4953",33.72,-84.51
"4954",33.78,-84.37
"4955",33.74,-84.36
"4956",33.93,-84.34
"4957",33.88,-84.47
"4958",33.8,-84.41
"4959",33.64,-84.43
"4960",33.76,-84.39
"4961",33.82,-84.33
"4962",33.75,-84.39
"4963",33.85,-84.36
"4964",33.85,-84.43
"4965",33.76,-84.35
"4966",33.83,-84.37
"4967",33.99,-84.35
"4968",33.85,-84.36
"4969",33.76,-84.39
"4970",33.75,-84.41
"4971",33.76,-84.39
"4972",33.83,-84.33
"4973",33.64,-84.44
"4974",33.84,-84.37
"4975",33.87,-84.38
"4976",33.84,-84.38
"4977",33.86,-84.48
"4978",33.85,-84.36
"4979",33.82,-84.39
"4980",33.79,-84.38
"4981",33.64,-84.45
"4982",33.64,-84.44
"4983",33.92,-84.35
"4984",33.86,-84.48
"4985",33.79,-84.39
"4986",33.78,-84.39
"4987",33.82,-84.36
"4988",33.92,-84.34
"4989",33.79,-84.4
"4990",33.76,-84.39
"4991",33.79,-84.4
"4992",33.77,-84.35
"4993",33.92,-84.38
"4994",33.85,-84.36
"4995",33.82,-84.31
"4996",33.89,-84.38
"4997",33.76,-84.35
"4998",33.76,-84.39
"4999",33.8,-84.37
"5000",33.92,-84.38
"5001",33.86,-84.34
"5002",33.64,-84.44
"5003",33.93,-84.35
"5004",33.85,-84.37
"5005",33.51,-82.03
"5006",33.49,-82.08
"5007",33.47,-82.08
"5008",33.47,-82.08
"5009",33.5,-82.09
"5010",33.48,-82.07
"5011",33.51,-82.05
"5012",33.46,-82.08
"5013",33.49,-82.08
"5014",33.86,-84.58
"5015",33.95,-83.76
"5016",34.88,-83.95
"5017",34.84,-84.34
"5018",32.54,-83.59
"5019",31.22,-81.52
"5020",31.2,-81.48
"5021",31.14,-81.58
"5022",31.2,-81.48
"5023",33.82,-84.36
"5024",34.07,-83.98
"5025",34.07,-83.98
"5026",34.07,-83.98
"5027",34.47,-84.93
"5028",34.24,-84.46
"5029",34.17,-84.41
"5030",34.24,-84.46
"5031",34.17,-84.55
"5032",34.25,-84.48
"5033",33.55,-85.07
"5034",33.57,-85.1
"5035",34.17,-84.78
"5036",34.2,-84.79
"5037",34.17,-84.78
"5038",34.16,-84.81
"5039",34.6,-83.52
"5040",34.88,-83.4
"5041",34.6,-83.76
"5042",32.54,-84.95
"5043",32.51,-84.96
"5044",32.54,-84.87
"5045",32.53,-84.97
"5046",34.26,-83.46
"5047",33.63,-84.02
"5048",33.65,-84.01
"5049",34.51,-83.55
"5050",34.18,-84.13
"5051",34.16,-84.17
"5052",34.24,-84.19
"5053",34.19,-84.13
"5054",34.15,-84.17
"5055",34.07,-83.91
"5056",34,-83.91
"5057",34.05,-83.93
"5058",34.53,-83.98
"5059",34.01,-84.75
"5060",33.91,-84.82
"5061",34.8,-84.96
"5062",34.76,-84.99
"5063",34.35,-84.05
"5064",33.79,-84.27
"5065",33.79,-84.29
"5066",33.78,-84.3
"5067",33.68,-84.23
"5068",33.73,-84.74
"5069",33.7,-84.72
"5070",32.54,-82.95
"5071",32.54,-82.94
"5072",34.02,-84.19
"5073",34,-84.17
"5074",33.96,-84.14
"5075",34.01,-84.19
"5076",33.96,-84.14
"5077",34.07,-84.17
"5078",34,-84.08
"5079",34,-84.09
"5080",33.94,-84.12
"5081",33.92,-84.34
"5082",33.95,-84.34
"5083",33.66,-84.5
"5084",33.65,-84.5
"5085",34.66,-84.49
"5086",34.68,-84.48
"5087",33.53,-82.12
"5088",33.54,-82.13
"5089",33.53,-82.12
"5090",33.54,-84.58
"5091",33.48,-84.44
"5092",33.48,-84.44
"5093",33.43,-84.46
"5094",33.43,-84.46
"5095",34.18,-83.91
"5096",32.37,-84.93
"5097",33.43,-82.13
"5098",33.41,-82.13
"5099",32.34,-84.9
"5100",32.38,-84.9
"5101",34.37,-83.87
"5102",34.32,-83.83
"5103",34.3,-83.86
"5104",34.31,-83.8
"5105",33.01,-83.55
"5106",33.17,-84.3
"5107",33.25,-84.26
"5108",34.95,-83.76
"5109",31.97,-81.64
"5110",33.89,-84.75
"5111",33.9,-84.79
"5112",34.08,-83.31
"5113",34.47,-84.46
"5114",34.12,-83.61
"5115",34.05,-84.18
"5116",34.02,-84.56
"5117",34.02,-84.56
"5118",34.01,-84.56
"5119",34,-84.59
"5120",34.01,-84.57
"5121",34.03,-84.57
"5122",34.05,-84.6
"5123",34.04,-84.59
"5124",34.01,-84.57
"5125",34.03,-84.66
"5126",33.04,-84.98
"5127",33.98,-84
"5128",33.98,-84.08
"5129",33.96,-84.05
"5130",33.9,-84.01
"5131",33.97,-84.02
"5132",34.01,-83.99
"5133",33.88,-84.06
"5134",33.83,-83.89
"5135",33.84,-83.91
"5136",34.97,-85.35
"5137",32.87,-83.71
"5138",32.9,-83.69
"5139",33.97,-84.48
"5140",33.92,-84.47
"5141",33.97,-84.49
"5142",33.91,-84.6
"5143",33.95,-84.63
"5144",33.99,-84.43
"5145",33.98,-84.42
"5146",33.95,-84.55
"5147",33.97,-84.55
"5148",33.95,-84.41
"5149",34.02,-84.55
"5150",33.97,-84.41
"5151",34.04,-84.46
"5152",33.9,-84.48
"5153",33.51,-82.11
"5154",33.47,-84.22
"5155",33.46,-84.22
"5156",33.42,-84.19
"5157",33.11,-83.26
"5158",33.15,-83.27
"5159",34.1,-84.27
"5160",31.19,-83.76
"5161",33.4,-84.76
"5162",33.4,-84.72
"5163",33.4,-84.75
"5164",33.38,-84.75
"5165",33.92,-84.17
"5166",33.97,-84.23
"5167",33.97,-84.2
"5168",34.2,-83.86
"5169",34.23,-83.87
"5170",33.44,-84.59
"5171",33.38,-84.56
"5172",33.4,-84.59
"5173",33.44,-84.59
"5174",33.42,-84.56
"5175",33.96,-84.23
"5176",32.14,-81.25
"5177",31.95,-81.31
"5178",32.28,-81.23
"5179",34.25,-85.16
"5180",34.26,-85.17
"5181",34,-84.39
"5182",34.06,-84.4
"5183",34.06,-84.42
"5184",34.04,-84.34
"5185",34.06,-84.38
"5186",34.02,-84.31
"5187",33.91,-84.38
"5188",33.91,-84.38
"5189",32.14,-81.23
"5190",31.98,-81.17
"5191",32,-81.12
"5192",32.13,-81.22
"5193",32.02,-81.11
"5194",32.03,-81.23
"5195",32.04,-81.06
"5196",32.08,-81.09
"5197",32,-81.11
"5198",32.07,-81.09
"5199",32.02,-80.98
"5200",31.98,-81.17
"5201",32,-81.12
"5202",32.04,-81.07
"5203",32.08,-81.09
"5204",33.84,-84.49
"5205",33.88,-84.53
"5206",33.89,-84.47
"5207",33.9,-84.48
"5208",33.87,-84.01
"5209",33.87,-84.02
"5210",31.16,-81.39
"5211",32.44,-81.76
"5212",32.48,-81.81
"5213",33.51,-84.22
"5214",33.84,-84.13
"5215",34.12,-84.08
"5216",34.1,-84.17
"5217",34,-84.04
"5218",34.09,-84.17
"5219",34.06,-84.07
"5220",34.04,-84.05
"5221",34.05,-84.09
"5222",31.45,-83.53
"5223",33.84,-84.25
"5224",33.86,-84.21
"5225",33.85,-84.25
"5226",30.88,-83.3
"5227",30.84,-83.33
"5228",30.85,-83.29
"5229",32.62,-83.67
"5230",32.62,-83.7
"5231",31.21,-82.34
"5232",33.95,-84.63
"5233",34.09,-84.48
"5234",34.12,-84.53
"5235",34.11,-84.56
"5236",34.08,-84.54
"5237",34.11,-84.55
"5238",34.09,-84.53
"5239",21.38,-157.93
"5240",21.37,-157.93
"5241",21.38,-157.94
"5242",21.39,-157.94
"5243",21.39,-157.95
"5244",21.33,-158.02
"5245",21.33,-158.02
"5246",19.7,-155.07
"5247",19.7,-155.06
"5248",19.72,-155.08
"5249",19.7,-155.07
"5250",21.28,-157.83
"5251",21.3,-157.86
"5252",21.29,-157.84
"5253",21.33,-157.92
"5254",21.34,-157.92
"5255",21.28,-157.83
"5256",21.27,-157.82
"5257",21.33,-157.92
"5258",21.29,-157.84
"5259",21.3,-157.82
"5260",21.3,-157.84
"5261",21.28,-157.81
"5262",21.34,-157.92
"5263",21.28,-157.84
"5264",21.33,-157.92
"5265",21.33,-157.92
"5266",21.29,-157.85
"5267",21.28,-157.78
"5268",21.34,-157.87
"5269",21.29,-157.84
"5270",21.28,-157.81
"5271",21.36,-157.93
"5272",21.3,-157.86
"5273",21.28,-157.79
"5274",21.33,-157.92
"5275",21.29,-157.85
"5276",21.28,-157.71
"5277",21.31,-157.86
"5278",21.31,-157.86
"5279",21.33,-157.92
"5280",21.34,-157.93
"5281",21.33,-157.92
"5282",21.28,-157.75
"5283",21.33,-157.92
"5284",21.29,-157.84
"5285",21.28,-157.71
"5286",21.29,-157.84
"5287",21.33,-157.92
"5288",21.28,-157.84
"5289",21.31,-157.86
"5290",21.31,-157.81
"5291",21.28,-157.83
"5292",20.89,-156.47
"5293",20.88,-156.45
"5294",20.89,-156.45
"5295",20.89,-156.47
"5296",20.87,-156.46
"5297",20.87,-156.5
"5298",20.89,-156.44
"5299",21.39,-157.74
"5300",21.39,-157.74
"5301",19.65,-155.99
"5302",19.65,-155.99
"5303",19.64,-155.99
"5304",20.02,-155.67
"5305",21.4,-157.8
"5306",21.42,-157.81
"5307",21.42,-157.8
"5308",22.06,-159.32
"5309",21.33,-158.09
"5310",21.33,-158.09
"5311",21.34,-158.08
"5312",20.75,-156.45
"5313",20.75,-156.45
"5314",20.73,-156.45
"5315",21.88,-159.46
"5316",19.65,-156
"5317",20.88,-156.68
"5318",20.88,-156.68
"5319",20.89,-156.68
"5320",20.92,-156.7
"5321",21.97,-159.38
"5322",21.98,-159.35
"5323",21.97,-159.38
"5324",21.46,-158.02
"5325",21.45,-158.01
"5326",21.47,-158
"5327",21.4,-157.97
"5328",20.84,-156.34
"5329",21.49,-158.09
"5330",21.36,-157.9
"5331",21.44,-158.18
"5332",19.91,-155.88
"5333",20.69,-156.44
"5334",20.89,-156.49
"5335",21.4,-158.01
"5336",21.43,-158
"5337",21.39,-158.03
"5338",41.64,-93.5
"5339",41.64,-93.5
"5340",42.02,-93.62
"5341",42.02,-93.65
"5342",42.02,-93.61
"5343",42.02,-93.67
"5344",42.02,-93.62
"5345",41.73,-93.6
"5346",41.71,-93.62
"5347",41.71,-93.58
"5348",41.71,-93.58
"5349",41.54,-90.52
"5350",41.55,-90.48
"5351",40.82,-91.14
"5352",42.51,-92.44
"5353",42.47,-92.46
"5354",42.51,-92.44
"5355",41.96,-91.66
"5356",42.04,-91.65
"5357",41.96,-91.72
"5358",41.97,-91.7
"5359",42.03,-91.62
"5360",41.94,-91.72
"5361",41.98,-91.6
"5362",42.03,-91.68
"5363",42.03,-91.7
"5364",41.84,-90.19
"5365",41.6,-93.72
"5366",41.6,-93.76
"5367",41.61,-93.77
"5368",41.69,-91.61
"5369",41.68,-91.59
"5370",41.68,-91.59
"5371",41.22,-95.83
"5372",41.24,-95.83
"5373",41.25,-95.88
"5374",41.57,-90.53
"5375",41.57,-90.53
"5376",41.56,-90.56
"5377",41.58,-90.51
"5378",41.56,-93.78
"5379",41.59,-93.63
"5380",41.54,-93.64
"5381",41.6,-93.63
"5382",41.56,-93.77
"5383",41.63,-93.7
"5384",41.55,-93.59
"5385",42.52,-90.74
"5386",42.49,-90.72
"5387",42.49,-90.66
"5388",42.51,-94.16
"5389",40.63,-91.34
"5390",41.64,-91.53
"5391",41.66,-91.53
"5392",41.65,-91.5
"5393",41.68,-91.52
"5394",41.66,-93.74
"5395",41.66,-93.7
"5396",42.04,-91.57
"5397",42.04,-92.91
"5398",43.15,-93.26
"5399",43.15,-93.25
"5400",43.15,-93.24
"5401",41.45,-91.04
"5402",41.46,-91.02
"5403",41.7,-93.03
"5404",41.01,-92.44
"5405",42.51,-96.42
"5406",42.49,-96.36
"5407",42.45,-96.33
"5408",42.45,-96.34
"5409",42.52,-96.42
"5410",43.15,-95.15
"5411",43.42,-95.11
"5412",41.63,-93.74
"5413",41.65,-93.77
"5414",41.63,-93.7
"5415",42.46,-92.33
"5416",42.46,-92.33
"5417",42.46,-92.33
"5418",40.82,-91.17
"5419",41.6,-93.75
"5420",41.57,-93.81
"5421",41.6,-93.81
"5422",41.57,-93.73
"5423",41.56,-93.8
"5424",41.57,-93.81
"5425",41.6,-93.75
"5426",41.6,-93.72
"5427",43.61,-116.28
"5428",43.62,-116.27
"5429",43.62,-116.21
"5430",43.61,-116.28
"5431",43.6,-116.2
"5432",43.59,-116.25
"5433",43.59,-116.32
"5434",43.6,-116.28
"5435",43.65,-116.35
"5436",43.64,-116.24
"5437",43.66,-116.35
"5438",43.54,-116.15
"5439",43.57,-116.19
"5440",43.59,-116.29
"5441",43.6,-116.21
"5442",43.55,-116.31
"5443",43.63,-116.32
"5444",43.6,-116.25
"5445",43.62,-116.21
"5446",43.58,-116.17
"5447",43.6,-116.19
"5448",43.59,-116.22
"5449",43.65,-116.35
"5450",48.69,-116.32
"5451",47.71,-116.79
"5452",47.71,-116.79
"5453",47.73,-116.79
"5454",47.69,-116.81
"5455",47.71,-116.79
"5456",47.69,-116.79
"5457",43.69,-116.35
"5458",43.69,-116.33
"5459",43.86,-116.49
"5460",43.65,-116.28
"5461",43.53,-114.32
"5462",47.74,-116.79
"5463",43.51,-112.02
"5464",43.5,-112.05
"5465",43.48,-112.02
"5466",43.48,-112.02
"5467",43.69,-114.36
"5468",43.49,-116.41
"5469",46.41,-117
"5470",43.66,-116.41
"5471",43.6,-116.39
"5472",43.62,-116.43
"5473",43.62,-116.37
"5474",43.62,-116.36
"5475",43.6,-116.35
"5476",46.72,-116.98
"5477",46.73,-117.01
"5478",46.73,-117.03
"5479",43.6,-116.54
"5480",43.6,-116.51
"5481",43.6,-116.6
"5482",43.56,-116.57
"5483",42.89,-112.45
"5484",42.91,-112.47
"5485",42.89,-112.45
"5486",42.86,-112.44
"5487",48.31,-116.55
"5488",47.71,-116.9
"5489",48.27,-116.55
"5490",48.28,-116.55
"5491",42.59,-114.46
"5492",42.57,-114.46
"5493",42.6,-114.45
"5494",41.95,-88.03
"5495",42.17,-88.34
"5496",42.16,-88.27
"5497",42.16,-88.34
"5498",42.05,-87.98
"5499",42.08,-87.98
"5500",42.09,-88.02
"5501",42.11,-87.98
"5502",41.79,-88.38
"5503",41.74,-88.25
"5504",41.8,-88.27
"5505",41.8,-88.36
"5506",41.81,-88.28
"5507",41.76,-88.21
"5508",41.76,-88.25
"5509",41.78,-88.24
"5510",42.15,-88.13
"5511",42.15,-88.14
"5512",41.95,-88.21
"5513",41.85,-88.34
"5514",41.77,-87.74
"5515",38.52,-89.92
"5516",38.51,-90.01
"5517",42.23,-88.84
"5518",42.24,-88.82
"5519",41.93,-87.94
"5520",41.85,-87.8
"5521",41.96,-88.07
"5522",41.94,-88.12
"5523",40.5,-88.95
"5524",40.48,-88.95
"5525",40.46,-88.97
"5526",41.7,-88.12
"5527",41.7,-88.07
"5528",41.69,-88.13
"5529",41.69,-88.07
"5530",41.72,-88.04
"5531",41.16,-87.89
"5532",41.17,-87.85
"5533",41.17,-87.85
"5534",41.85,-87.85
"5535",41.85,-87.85
"5536",42.18,-87.96
"5537",42.14,-87.99
"5538",41.75,-87.8
"5539",41.75,-87.74
"5540",41.75,-87.91
"5541",41.6,-87.56
"5542",40.57,-90.04
"5543",37.71,-89.22
"5544",37.73,-89.19
"5545",41.9,-88.1
"5546",42.22,-88.25
"5547",40.14,-88.24
"5548",40.15,-88.26
"5549",40.11,-88.23
"5550",40.11,-88.23
"5551",40.09,-88.25
"5552",39.48,-88.19
"5553",41.88,-87.65
"5554",41.88,-87.64
"5555",41.9,-87.63
"5556",41.81,-87.72
"5557",41.98,-87.9
"5558",41.88,-87.62
"5559",41.98,-87.67
"5560",41.89,-87.62
"5561",42,-87.76
"5562",41.87,-87.66
"5563",41.79,-87.6
"5564",41.88,-87.65
"5565",41.88,-87.63
"5566",41.87,-87.64
"5567",41.89,-87.61
"5568",41.9,-87.63
"5569",41.89,-87.62
"5570",41.88,-87.63
"5571",41.97,-88
"5572",41.84,-87.67
"5573",41.89,-87.62
"5574",41.98,-87.91
"5575",41.89,-87.62
"5576",41.95,-87.81
"5577",41.96,-87.91
"5578",41.88,-87.62
"5579",41.89,-87.63
"5580",41.94,-87.65
"5581",41.95,-87.65
"5582",41.89,-87.64
"5583",41.93,-87.68
"5584",41.9,-87.62
"5585",41.99,-87.68
"5586",41.98,-87.9
"5587",41.98,-87.84
"5588",42,-87.66
"5589",41.96,-87.66
"5590",41.68,-87.66
"5591",41.93,-87.79
"5592",41.93,-87.65
"5593",41.88,-87.63
"5594",41.93,-87.64
"5595",41.91,-87.65
"5596",41.88,-87.64
"5597",41.83,-87.63
"5598",41.93,-87.67
"5599",41.89,-87.62
"5600",41.89,-87.63
"5601",41.98,-87.91
"5602",41.9,-87.67
"5603",41.9,-87.63
"5604",41.71,-87.72
"5605",41.88,-87.64
"5606",41.93,-87.79
"5607",41.93,-87.67
"5608",41.95,-87.7
"5609",41.94,-87.67
"5610",41.9,-87.63
"5611",41.94,-87.65
"5612",41.88,-87.63
"5613",41.94,-87.67
"5614",41.88,-87.62
"5615",41.89,-87.62
"5616",41.98,-87.91
"5617",41.89,-87.64
"5618",41.88,-87.64
"5619",41.92,-87.68
"5620",41.88,-87.64
"5621",41.98,-87.9
"5622",41.98,-87.91
"5623",41.8,-87.6
"5624",41.89,-87.62
"5625",41.77,-87.59
"5626",41.8,-87.59
"5627",41.87,-87.62
"5628",41.92,-87.65
"5629",42,-87.66
"5630",41.98,-87.71
"5631",41.89,-87.63
"5632",41.9,-87.64
"5633",41.98,-87.91
"5634",41.95,-87.65
